flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
45,wrought_aluminum_ingot -> 7xxx,0.04282059365844265,0.00040967059921661757,0.9995903294007834,2,Other literature; USGS value 1,254.0,887.0,110.95530236634531,structure-determined,490.00845409536964,72.59449309588874,,,,
46,wrought_aluminum_ingot -> 8xxx,1.3730969295878444,0.00014265352717350097,0.9998573464728264,2,Other literature; USGS value 1,94.0,267.0,95.8448753462604,structure-determined,81.14079439231261,23.242285580615675,,,,
47,cast_aluminum_ingot -> 36x,0.4946571125544605,0.010316155559103077,0.989683844440897,1,USGS value 1,139.9873943233654,139.9873943233654,0.0,structure-determined,142.6188727894132,10.369351068275948,,,,
48,cast_aluminum_ingot -> 38x,0.006810087576940846,0.007831871639212914,0.992168128360787,1,USGS value 1,1369.275605676634,1369.275605676634,0.0,structure-determined,1338.6334700877717,96.60855577589408,,,,
49,cast_aluminum_ingot -> 2xx,302.23257607326485,0.009826900398173829,0.9901730996018263,1,USGS value 1,5.802579327688045,5.802579327688045,0.0,structure-determined,5.787722434112279,0.3535063876054863,,,,
50,cast_aluminum_ingot -> 3xx,0.03337198473990328,0.00929760294370871,0.9907023970562913,1,USGS value 1,567.7059997361048,567.7059997361048,0.0,structure-determined,558.1476411475973,34.16628272339727,,,,
51,cast_aluminum_ingot -> 4xx,163.48406606424942,0.009826391639822692,0.9901736083601773,1,USGS value 1,7.889786477696971,7.889786477696971,0.0,structure-determined,7.857403450508542,0.4713484688210438,,,,
52,cast_aluminum_ingot -> 5xx,5.053548079692399,0.009815440662270651,0.9901845593377293,1,USGS value 1,44.9000575912573,44.9000575912573,0.0,structure-determined,44.622242939171095,2.6838483793473724,,,,
53,cast_aluminum_ingot -> 7xx,157.69804757644567,0.009826356324272895,0.990173643675727,1,USGS value 1,8.033237140927826,8.033237140927826,0.0,structure-determined,8.0014440832332,0.4879192803272163,,,,
54,cast_aluminum_ingot -> other,0.12857504564385527,0.00926265424186292,0.9907373457581371,1,USGS value 1,289.7703397263251,289.7703397263251,0.0,structure-determined,280.813827802116,16.040703133772634,,,,
55,36x -> die_cast,0.49517376169188126,0.009285389331831555,0.9907146106681683,1,USGS value 1,147.475924987329,147.475924987329,0.0,structure-determined,142.6641213526804,10.398105198022366,,,,
56,38x -> die_cast,0.007826536230505644,0.006140224637211286,0.9938597753627888,1,USGS value 1,1442.524075012671,1442.524075012671,0.0,structure-determined,1339.305879768992,96.2794897322766,,,,
57,2xx -> sand_cast,326.34304564988236,0.0828593324941441,0.917140667505856,1,USGS value 1,1.923056763564638,1.923056763564638,0.0,structure-determined,1.9310344137814217,0.1877249786627736,,,,
58,3xx -> sand_cast,0.0757987289035187,0.03726911453958509,0.9627308854604149,1,USGS value 1,188.1457884253907,188.1457884253907,0.0,structure-determined,187.05668331713568,18.152436162791325,,,,
59,4xx -> sand_cast,176.5435835463692,0.08284675985507291,0.917153240144927,1,USGS value 1,2.614786699531646,2.614786699531646,0.0,structure-determined,2.6189645311406013,0.24668698839894038,,,,
60,5xx -> sand_cast,5.49546799475284,0.0821787415892673,0.9178212584107327,1,USGS value 1,14.88051339915282,14.88051339915282,0.0,structure-determined,14.917189750282665,1.398471201576336,,,,
61,7xx -> sand_cast,170.29673081095373,0.08284579687663161,0.9171542031233685,1,USGS value 1,2.662328275886768,2.662328275886768,0.0,structure-determined,2.666137884848085,0.25899949811285927,,,,
62,other -> sand_cast,0.1812110527134545,0.07678825841723352,0.9232117415827665,1,USGS value 1,84.77352643647342,84.77352643647342,0.0,structure-determined,85.27492553235433,8.027987041713072,,,,
63,2xx -> permanent_semi_permanent_mold_cast,306.0374775975817,0.02208926104322731,0.9779107389567727,1,USGS value 1,3.846113527129276,3.846113527129276,0.0,structure-determined,3.8568447087015967,0.3278327395848515,,,,
64,3xx -> permanent_semi_permanent_mold_cast,0.0485371579621666,0.0145504579793391,0.9854495420206609,1,USGS value 1,376.2915768507814,376.2915768507814,0.0,structure-determined,371.18777919974104,31.553543700050447,,,,
65,4xx -> permanent_semi_permanent_mold_cast,165.5488927865449,0.022087226957293173,0.9779127730427069,1,USGS value 1,5.229573399063292,5.229573399063292,0.0,structure-determined,5.237126710244101,0.4401907303480038,,,,
66,5xx -> permanent_semi_permanent_mold_cast,5.13161715425392,0.022001380397138264,0.9779986196028618,1,USGS value 1,29.76102679830564,29.76102679830564,0.0,structure-determined,29.72798922399147,2.5393044059965324,,,,
67,7xx -> permanent_semi_permanent_mold_cast,159.6903116765055,0.022087076262489385,0.9779129237375105,1,USGS value 1,5.324656551773534,5.324656551773534,0.0,structure-determined,5.334317958156956,0.45005769528124245,,,,
68,other -> permanent_semi_permanent_mold_cast,0.1456320345463328,0.023887054086634787,0.9761129459133652,1,USGS value 1,169.5470528729468,169.5470528729468,0.0,structure-determined,170.45774670375332,14.781284899805168,,,,
