node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
24,41,9,0.18664970495394834,0.054332828693589866,0.054332828693589866,8097.5508203376985,439.96284155904624,-0.00016553409032505153,0.03770311325060818,0.0299508202655039,-0.0030466679962234526
24,42,9,0.008493692414802786,0.002255515603922307,0.02,8097.5508203376985,161.95101640675398,0.0023512244090602777,0.0029859221813265807,0.0030807526657080446,0.11756122045301388
24,43,9,0.24015753742857857,0.07131160866637057,0.07131160866637057,8097.5508203376985,577.4493752559699,-0.0009054382186123059,0.04221569210867952,0.033589193654146816,-0.012696926006092138
24,44,9,0.3193603112965978,0.05206412686374125,0.05206412686374125,8097.5508203376985,421.59191319565394,-0.000982496341103235,0.03489113820685176,0.02780203679895793,-0.018870888657646346
24,45,9,0.05157819362806544,0.008389255450399879,0.02,8097.5508203376985,161.95101640675398,0.004240804212067238,0.009376939096538158,0.00826583808869422,0.2120402106033619
24,46,9,0.007932849242688727,0.0022143505810460844,0.02,8097.5508203376985,161.95101640675398,9.726136265924289e-05,0.002559554136301337,0.0020388881608821565,0.004863068132962145
24,71,9,0.017034303285469895,0.015127131404802674,0.02,8097.5508203376985,161.95101640675398,-0.01607860188334719,0.0018462461159772928,0.01607860188334719,-0.8039300941673594
25,47,9,0.054647715501922815,0.00431280672321315,0.02,2557.1336784911155,51.14267356982231,-0.0011498741131561992,0.004743024171765825,0.0039024289491316412,-0.05749370565780996
25,48,9,0.4978707619010817,0.02085962268302507,0.02085962268302507,2557.1336784911155,53.340843683380605,-0.013033137657744925,0.013561153251205592,0.015442670975311,-0.6248021767119929
25,49,9,0.0022150984384863687,0.00015988412495568653,0.02,2557.1336784911155,51.14267356982231,0.00019217179712484507,0.00017381626334634032,0.0002158407419576353,0.009608589856242253
25,50,9,0.21236959686262816,0.013256759914508198,0.02,2557.1336784911155,51.14267356982231,0.009903589385350655,0.010535928073129745,0.011871004849189161,0.49517946926753276
25,51,9,0.0030102479327053146,0.00021760398972715656,0.02,2557.1336784911155,51.14267356982231,0.00022438124311597167,0.00023325015071197342,0.00026577642293578086,0.011219062155798583
25,52,9,0.01711800243607825,0.00122058608947545,0.02,2557.1336784911155,51.14267356982231,0.0010811681711442294,0.0013351594342088508,0.0014003635711382486,0.05405840855721147
25,53,9,0.0030634405594884575,0.00022083852561889477,0.02,2557.1336784911155,51.14267356982231,0.00022577280530004034,0.0002429836702974787,0.0002721777247181657,0.011288640265002016
