flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
91,3xxx -> drawing,0.06706992652610111,0.006233558538145004,0.993766441461855,1,USGS value 1,56.0,56.0,0.0,structure-determined,33.431182583555554,18.021437481205577,,,,
92,3xxx -> other_milling_processes,0.07893876224991349,0.05126306915856818,0.9487369308414317,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.21769864196605,7.868812341084697,,,,
93,4xxx -> rolling,1.703960256244695,0.0013358508848398194,0.9986641491151602,1,USGS value 1,24.0,24.0,0.0,structure-determined,22.055420388694394,10.437660610608425,,,,
94,4xxx -> other_milling_processes,1.7730764621612756,8.549615134487218e-05,0.9999145038486551,1,USGS value 1,93.0,93.0,0.0,structure-determined,56.494126887582894,20.883998217609278,,,,
95,5xxx -> rolling,0.0018260244123336404,0.00011749960715330733,0.9998825003928467,1,USGS value 1,2472.0,2472.0,0.0,structure-determined,2168.6174601659795,795.7571554477154,,,,
96,5xxx -> extrusion,0.002627251040821986,0.017472898126135374,0.9825271018738646,1,USGS value 1,169.0,169.0,0.0,structure-determined,169.27554497684912,72.96753800389125,,,,
97,5xxx -> drawing,0.06496573119200451,0.00214492508059426,0.9978550749194058,1,USGS value 1,97.0,97.0,0.0,structure-determined,43.56776812270297,21.416152071906648,,,,
98,5xxx -> other_milling_processes,0.07554513473159218,0.03280784879335517,0.9671921512066449,1,USGS value 1,23.0,23.0,0.0,structure-determined,23.78788522415911,9.987177195032583,,,,
99,6xxx -> rolling,0.0012117477988549737,0.0010670106303146652,0.9989329893696854,1,USGS value 1,1007.0,1007.0,0.0,structure-determined,988.737979846376,432.29262015393175,,,,
100,6xxx -> extrusion,0.0019662913667000156,0.00015309011746548717,0.9998469098825346,1,USGS value 1,2087.0,2087.0,0.0,structure-determined,2172.8123590037476,392.2727437959127,,,,
101,6xxx -> drawing,0.064303615707154,0.0014398279856331782,0.9985601720143669,1,USGS value 1,119.0,119.0,0.0,structure-determined,48.94135183466473,22.086212212384282,,,,
102,6xxx -> other_milling_processes,0.10887109542671605,0.33452211455975367,0.6654778854402462,1,USGS value 1,6.0,6.0,0.0,structure-determined,6.083226204937448,2.620097187939064,,,,
103,7xxx -> rolling,0.04796701504615963,0.0002636243305779423,0.999736375669422,1,USGS value 1,322.0,322.0,0.0,structure-determined,152.60598404706613,66.69087173491761,,,,
104,7xxx -> extrusion,0.04872687013192494,0.0003481623609183855,0.9996518376390816,1,USGS value 1,278.0,278.0,0.0,structure-determined,144.6765148162208,66.0648014878679,,,,
105,7xxx -> drawing,0.2566341007108645,0.5676531521836056,0.4323468478163944,1,USGS value 1,3.0,3.0,0.0,observation-driven,2.9322002266442677,1.3130198709265086,,,,
106,7xxx -> other_milling_processes,0.11921147690207119,0.00013635943034537803,0.9998636405696546,1,USGS value 1,284.0,284.0,0.0,structure-determined,172.3428823594091,66.330005317246,,,,
107,8xxx -> rolling,1.4393813114561946,0.018589511916408265,0.9814104880835917,1,USGS value 1,7.0,7.0,0.0,structure-determined,7.040993996456108,3.0764639846563506,,,,
108,8xxx -> extrusion,1.4144497467521386,0.0007566870750413198,0.9992433129249586,1,USGS value 1,35.0,35.0,0.0,structure-determined,35.879734299072446,15.125038910276814,,,,
109,8xxx -> drawing,1.476170559432204,0.0003699229086243685,0.9996300770913756,1,USGS value 1,49.0,49.0,0.0,structure-determined,32.00969089437785,16.879701911575584,,,,
110,8xxx -> other_milling_processes,1.6295439231600133,0.08939872939652094,0.9106012706034791,1,USGS value 1,3.0,3.0,0.0,structure-determined,3.001060473273967,1.3157503436079019,,,,
