flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
86,2xxx -> extrusion,0.6086503531227712,0.00014085900318681798,0.9998591409968133,1,USGS value 1,108.0,108.0,0.0,structure-determined,63.91894754465511,29.539878595490357,,,,
87,2xxx -> drawing,0.7653501989074887,0.14517682398164714,0.8548231760183528,1,USGS value 1,3.0,3.0,0.0,structure-determined,2.914932663127127,1.3080183242075862,,,,
88,2xxx -> other_milling_processes,0.7079817528850023,0.03923516060206954,0.9607648393979304,1,USGS value 1,6.0,6.0,0.0,structure-determined,5.914501011697187,2.6698066750584504,,,,
89,3xxx -> rolling,0.004159318869619092,4.115517785221318e-05,0.9999588448221479,1,USGS value 1,2417.0,2417.0,0.0,structure-determined,1287.2826652625956,483.72987788693683,,,,
90,3xxx -> extrusion,0.004961987058076581,0.0015724553392931818,0.9984275446607067,1,USGS value 1,358.0,358.0,0.0,structure-determined,345.98629730586816,155.35841180733496,,,,
91,3xxx -> drawing,0.050947530661690554,0.006258940264207637,0.9937410597357924,1,USGS value 1,56.0,56.0,0.0,structure-determined,45.5228637610807,23.426934709639866,,,,
92,3xxx -> other_milling_processes,0.07967996017460349,0.038735207024741446,0.9612647929752586,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.260350805220124,7.959124917292303,,,,
93,4xxx -> rolling,1.9012897591688998,0.0009131228434481274,0.9990868771565519,1,USGS value 1,24.0,24.0,0.0,structure-determined,21.66438681048828,10.326889564939954,,,,
94,4xxx -> other_milling_processes,1.9721036610901195,5.862790339392314e-05,0.9999413720966062,1,USGS value 1,93.0,93.0,0.0,structure-determined,53.567042305024295,19.89235224479231,,,,
95,5xxx -> rolling,0.0018932236432095116,8.643729107253147e-05,0.9999135627089275,1,USGS value 1,2472.0,2472.0,0.0,structure-determined,2016.9564410998034,821.0686346385995,,,,
96,5xxx -> extrusion,0.002723109640673311,0.012857645957993958,0.987142354042006,1,USGS value 1,169.0,169.0,0.0,structure-determined,169.23546816854963,75.22396611549185,,,,
97,5xxx -> drawing,0.04846884663675368,0.0021927738636927734,0.9978072261363073,1,USGS value 1,97.0,97.0,0.0,structure-determined,66.70209781066018,36.25932070931234,,,,
98,5xxx -> other_milling_processes,0.07621781189573418,0.024802065570026777,0.9751979344299732,1,USGS value 1,23.0,23.0,0.0,structure-determined,23.489185189886435,10.201051824843058,,,,
99,6xxx -> rolling,0.0012667630847959027,0.0007784767741821747,0.9992215232258178,1,USGS value 1,1007.0,1007.0,0.0,structure-determined,937.6924706895634,429.74927301678343,,,,
100,6xxx -> extrusion,0.0020610433932063805,0.00011139558187109147,0.999888604418129,1,USGS value 1,2087.0,2087.0,0.0,structure-determined,1890.1531659735565,465.37888226467936,,,,
101,6xxx -> drawing,0.04780589883960175,0.0014771499668650655,0.9985228500331349,1,USGS value 1,119.0,119.0,0.0,structure-determined,75.63450097593783,40.13550580791635,,,,
102,6xxx -> other_milling_processes,0.10147794744633958,0.2737321603047437,0.7262678396952563,1,USGS value 1,6.0,6.0,0.0,structure-determined,5.952116954207445,2.6223741164604872,,,,
103,7xxx -> rolling,0.05627600338917121,0.0001713819221878759,0.9998286180778121,1,USGS value 1,322.0,322.0,0.0,structure-determined,148.52533882852364,64.85903407604069,,,,
104,7xxx -> extrusion,0.05707433485131634,0.00022670941133860642,0.9997732905886614,1,USGS value 1,278.0,278.0,0.0,structure-determined,139.29615021651497,63.22218150138328,,,,
105,7xxx -> drawing,0.21384697522920731,0.519582336818274,0.48041766318172596,1,USGS value 1,3.0,3.0,0.0,observation-driven,2.9522985894978144,1.3268543251418365,,,,
106,7xxx -> other_milling_processes,0.1287131497626071,9.632530698551399e-05,0.9999036746930144,1,USGS value 1,284.0,284.0,0.0,structure-determined,164.3162239810582,66.33395341207753,,,,
107,8xxx -> rolling,1.223976032685865,0.01667366249036994,0.98332633750963,1,USGS value 1,7.0,7.0,0.0,structure-determined,7.063380211466437,3.05205176240497,,,,
108,8xxx -> extrusion,1.2051792328140936,0.0006773486535327384,0.9993226513464673,1,USGS value 1,35.0,35.0,0.0,structure-determined,35.74334973784616,15.397107214740311,,,,
109,8xxx -> drawing,1.2504538679669812,0.0003330735651532152,0.9996669264348468,1,USGS value 1,49.0,49.0,0.0,structure-determined,42.00301340512313,20.456156128899885,,,,
110,8xxx -> other_milling_processes,1.3871133732610759,0.08010240060615312,0.9198975993938469,1,USGS value 1,3.0,3.0,0.0,structure-determined,2.9827606205033823,1.3104849464653345,,,,
