flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
221,74,106,consumer_durables,consumption_consumer_durables,1465.714087,,,,2022,1525.1871087445268,1528.662526287521,293.1428174,2638.2853566000003
222,75,100,container_packages,export_finished_consumption,,,,,2022,3.315455952277547e-07,0.2631765629723045,0.0,14410.098
223,75,107,container_packages,consumption_container_packages,1699.839931,,,,2022,1579.129833484537,1553.6395532512802,339.96798620000004,3059.7118758
224,76,100,other_end_uses,export_finished_consumption,,,,,2022,0.4108317348316974,0.47323113438051345,0.0,14410.098
225,76,108,other_end_uses,consumption_other_end_uses,268.7354505,,,,2022,223.3154659158553,238.8503640643353,53.74709010000001,483.72381090000005
226,77,18,eol_scrap_building_construction,eol_scrap_generated,294.296832,,,,2022,238.2413735142093,238.8869048094153,58.8593664,529.7342976
227,78,18,eol_scrap_transportation_auto,eol_scrap_generated,1401.194965,,,,2022,541.2231036624613,749.895291622621,280.238993,2522.150937
228,79,18,eol_scrap_transportation_other,eol_scrap_generated,565.5488941,,,,2022,563.9734532875437,550.9111120347579,113.10977882,1017.98800938
229,80,18,eol_scrap_machine_industry,eol_scrap_generated,282.9262632,,,,2022,209.96264479078636,218.56993976598903,56.58525264,509.26727376
230,81,18,eol_scrap_electrical_equipment,eol_scrap_generated,378.8634735,,,,2022,252.38118189099063,270.0595054900647,75.7726947,681.9542523
231,82,18,eol_scrap_consumer_durables,eol_scrap_generated,944.0480768,,,,2022,753.6001702557335,748.9991275121326,188.80961536,1699.28653824
232,83,18,eol_scrap_container_packages,eol_scrap_generated,1699.847102,,,,2022,1629.9012481003203,1616.9676899408203,339.9694204,3059.7247836
233,84,18,eol_scrap_other_end_uses,eol_scrap_generated,262.6861837,,,,2022,137.00447577575594,171.8147618618369,52.537236740000004,472.83513066000006
