year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,80,die_cast,export_cast_semifinished_products,17.989870165168327,14.545137576043357,21.46231483445595,38.617975221483164,8.442321741970721,168.36480685707585,20.628105056314837,1.1466511357182896,6.9171772584125915,159.92248511510513,True,False
2017,81,1xxx,rolling,1092.6102098115744,305.5465976691362,1908.8065509463372,577.1235124157711,191.2874228012502,1647.7453836054044,-515.4866973958033,-0.4717937767437679,1603.259953277201,1456.4579608041543,True,True
2017,82,1xxx,extrusion,278.64468670724875,71.8387778341396,476.4960714764619,160.06019318328072,44.93779764451832,507.09049237588766,-118.58449352396804,-0.4255760083756987,404.6572936423223,462.15269473136937,True,True
2017,83,1xxx,drawing,75.55385819990929,57.47147578943962,140.50651900784874,116.35150334676906,47.64924196830297,291.6782396549581,40.79764514685978,0.5399809634990786,83.03504321840911,244.02899768665512,True,False
2017,84,1xxx,other_milling_processes,57.15611165528135,14.270475193327446,94.43816240996289,34.755776553624656,8.482599990113314,143.66867571362974,-22.400335101656694,-0.3919149580495799,80.16768721663544,135.1860757235164,True,False
2017,85,2xxx,rolling,69.70403094933482,26.70691900778278,146.02337808183682,92.77238171690237,47.69627157005999,174.96300227168868,23.06835076756755,0.33094715547132486,119.31645907405405,127.26673070162869,True,False
2017,86,2xxx,extrusion,68.55566111727222,24.087549530161034,142.67484565687278,83.03663452407264,42.82544988734351,157.78754394981715,14.480973406800416,0.21122943270912478,118.58729612671175,114.96209406247364,True,False
2017,87,2xxx,drawing,2.8623485603700187,0.77115590905372,5.171850685924438,4.842929148490514,0.9571132337373667,21.51012232757741,1.9805805881204952,0.6919424893048188,4.4006947768707185,20.553009093840043,True,False
2017,88,2xxx,other_milling_processes,5.914128194932125,1.5478963683310225,10.45314437838116,7.096550436851813,1.753490210478749,27.083254388491564,1.1824222419196877,0.19993179094983382,8.905248010050137,25.329764178012816,True,False
2017,89,3xxx,rolling,1411.4682766400715,553.4355695642182,2494.241870363107,1456.4953202249021,695.4965416004667,3052.0191681927813,45.02704358483061,0.031900854117681766,1940.8063007988887,2356.5226265923147,True,True
2017,90,3xxx,extrusion,354.0167531863121,93.36129087268945,624.1517293417932,252.87058753931274,91.48923371518671,668.7640772903452,-101.14616564699935,-0.2857101104301923,530.7904384691037,577.2748435751585,True,True
2017,91,3xxx,drawing,28.314267722718863,11.934229203607208,73.22864325332488,36.16215217049485,9.134754657307647,139.06412554568882,7.847884447775986,0.2771706662037028,61.294414049717666,129.9293708883812,True,False
2017,92,3xxx,other_milling_processes,18.269241903177228,4.710489552965294,31.34836856993885,28.85930863315022,5.006194961574358,158.14936166253673,10.590066729972992,0.5796664572125053,26.637879016973557,153.14316670096238,True,False
2017,93,4xxx,rolling,21.28418685792922,5.8054859134381855,41.130064746562454,20.794365025159717,9.452514710180647,44.25002534463152,-0.4898218327695041,-0.02301341536038177,35.32457883312427,34.79751063445087,True,False
2017,94,4xxx,other_milling_processes,61.773551633792124,22.061583589640986,102.85667672816837,75.44458527730868,38.62992070706614,140.65945264579838,13.671033643516552,0.2213088495309707,80.79509313852738,102.02953193873225,True,False
2017,95,5xxx,rolling,2138.5056385815024,761.4772745026006,3677.2010615499826,1637.7313504719418,771.5139023008986,3624.875135023545,-500.77428810956053,-0.2341701976721139,2915.723787047382,2853.3612327226465,True,True
2017,96,5xxx,extrusion,169.56687560535113,43.64357726651579,294.9020564410171,151.39509044192093,43.75438630037882,508.42660467469494,-18.1717851634302,-0.10716589014544974,251.25847917450133,464.6722183743161,True,True
2017,97,5xxx,drawing,35.92515992073224,20.018638032537453,89.1269261882404,53.92299077849228,17.07938210181274,173.82761945820855,17.997830857760036,0.5009812314676315,69.10828815570295,156.7482373563958,True,False
2017,98,5xxx,other_milling_processes,23.89245930394113,6.020808051827402,40.193136889926805,33.3966100889712,6.279715201296246,164.22179747234082,9.50415078503007,0.3977887191990459,34.1723288380994,157.94208227104457,True,False
2017,99,6xxx,rolling,929.0911483535558,252.30517610605827,1722.2669763826784,1070.0091795793276,611.0350840797249,1793.5506132997527,140.91803122577176,0.15167298867876727,1469.9618002766201,1182.515529220028,True,True
2017,100,6xxx,extrusion,2161.0827677585203,1439.0576659441736,2884.3993055392393,2381.3854534801267,1833.8410103259523,3044.447368853894,220.3026857216064,0.10194088306488364,1445.3416395950658,1210.606358527942,True,True
2017,101,6xxx,drawing,41.258563890952516,24.507835255754905,97.84306624874571,74.74125879208341,26.843328151942682,210.45736374042565,33.4826949011309,0.8115332125865203,73.3352309929908,183.61403558848298,True,False
2017,102,6xxx,other_milling_processes,6.024370929736069,1.5619595599758125,10.465585028318673,36.30611410637204,6.256162382939392,207.82933619371647,30.281743176635974,5.026540286084714,8.90362546834286,201.5731738107771,True,False
2017,103,7xxx,rolling,153.07223299398825,68.13930815479821,336.5338326589974,176.31502767411723,84.69431353990281,359.43101237093913,23.24279468012898,0.1518420044283395,268.39452450419924,274.73669883103634,True,True
2017,104,7xxx,extrusion,146.57023484207596,59.98101721141126,325.43925172278927,156.5628057969937,71.75518495272233,321.45265226699405,9.992570954917738,0.06817599061422236,265.458234511378,249.6974673142717,True,True
2017,105,7xxx,drawing,2.9063749533686263,0.7587192429459049,5.173472455372198,7.810338957141937,1.2308962021763996,49.950156789033095,4.903964003773311,1.687312918138585,4.414753212426293,48.71926058685669,True,False
2017,106,7xxx,other_milling_processes,173.7678677606582,69.5412807179015,327.9308668689022,144.13813608158125,75.82281104668216,278.97732586929914,-29.62973167907694,-0.17051329489689027,258.38958615100074,203.154514822617,True,True
2017,107,8xxx,rolling,7.053692462770905,1.861713636070308,12.19874394870613,8.955626453135146,3.2606718755374455,23.99668370059065,1.901933990364241,0.26963664781283975,10.337030312635823,20.736011825053204,True,False
2017,108,8xxx,extrusion,36.76880884464084,9.665994918183593,61.32122213411163,38.16782017420306,19.31894370772902,76.61950960490977,1.3990113295622209,0.03804886188925674,51.655227215928036,57.300565897180746,True,False
2017,109,8xxx,drawing,28.61588315046222,10.7547206760318,69.15865304712665,51.10691588297054,27.346978547325314,94.76515018764596,22.49103273250832,0.7859632573368622,58.40393237109485,67.41817164032065,True,False
2017,110,8xxx,other_milling_processes,3.005118161486176,0.7635670166811647,5.227607170395299,4.697146947302395,1.3434043443892743,16.55581143415706,1.6920287858162188,0.5630490033641237,4.464040153714134,15.212407089767787,True,False
2017,111,die_cast,building_construction,19.26621394590363,4.82783964540366,33.051029171342066,40.59891711934627,9.071795264500834,170.56126591758579,21.33270317344264,1.1072597466913516,28.223189525938405,161.48947065308496,True,False
2017,112,die_cast,transportation_auto,1005.2161521432013,757.6243503848372,1261.5693371510426,919.303741005579,718.8035026834525,1151.302558961048,-85.91241113762226,-0.08546660432629352,503.9449867662055,432.4990562775954,True,True
2017,113,die_cast,transportation_other,152.29670494724135,39.77686636145575,265.7382587764945,161.43465282532333,77.50300531247143,316.6665774623177,9.137947878081974,0.060000955905431724,225.96139241503874,239.1635721498463,True,True
2017,114,die_cast,machine_industry,36.18462540104078,9.510542101666163,62.67194282588393,57.642928206269524,16.473642568146023,192.1467929000181,21.45830280522874,0.5930226599668359,53.16140072421777,175.67315033187208,True,False
